WEATHER STATION;PLANT;;;;STATION-02-;WEATHER STAT;ION;;;;;;;STATION-06-;WEATHER STAT;ION;;;;
26/08/26 21:16;0.000;0.000;2.806;0.03;-0.042;1076.410;25.731;70.324;0.000;25.731;263.528;2.498;0.027;-0.02;1076.410;25.5;70.188;0.000;25.5;
26/08/26 21:17;0.000;0.000;2.756;0.013;0.009;1076.410;25.648;70.324;0.000;25.648;263.528;2.574;0.048;0.038;1076.410;25.467;70.188;0.000;25.467;
26/08/26 21:18;0.000;0.000;2.571;0.037;-0.038;1076.410;25.443;70.324;0.000;25.443;263.528;2.86;-0.038;0.046;1076.410;25.46;70.188;0.000;25.46;
26/08/26 21:19;0.000;0.000;2.828;-0.01;-0.013;1076.410;25.345;70.324;0.000;25.345;263.528;2.224;-0.044;0.032;1076.410;25.479;70.188;0.000;25.479;
26/08/26 21:20;0.000;0.000;2.763;0.024;-0.038;1076.410;25.496;70.324;0.000;25.496;263.528;1.669;0.037;-0.039;1076.410;25.572;70.188;0.000;25.572;
26/08/26 21:21;0.000;0.000;2.465;0.014;0.019;1076.410;25.558;70.324;0.000;25.558;263.528;1.715;-0.004;0.001;1076.410;25.386;70.188;0.000;25.386;
26/08/26 21:22;0.000;0.000;2.876;0.048;0.033;1076.410;25.529;70.324;0.000;25.529;263.528;3.083;0.049;-0.008;1076.410;25.493;70.188;0.000;25.493;
26/08/26 21:23;0.000;0.000;3.436;0.046;-0.049;1076.410;25.391;70.324;0.000;25.391;263.528;2.03;-0.034;0.016;1076.410;25.474;70.188;0.000;25.474;
26/08/26 21:24;0.000;0.000;2.664;-0.032;-0.041;1076.410;25.327;70.324;0.000;25.327;263.528;1.987;0.042;-0.049;1076.410;25.559;70.188;0.000;25.559;
26/08/26 21:25;0.000;0.000;1.906;0.041;-0.007;1076.410;25.392;70.324;0.000;25.392;263.528;1.455;-0.028;0.01;1076.410;25.378;70.188;0.000;25.378;
26/08/26 21:26;0.000;0.000;2.106;-0.002;-0.029;1076.410;25.436;70.324;0.000;25.436;263.528;1.458;-0.001;0.025;1076.410;25.374;70.188;0.000;25.374;
26/08/26 21:27;0.000;0.000;2.84;0.047;-0.009;1076.410;25.569;70.324;0.000;25.569;263.528;2.39;-0.041;-0.002;1076.410;25.056;70.188;0.000;25.056;
26/08/26 21:28;0.000;0.000;2.308;-0.041;-0.04;1076.410;25.594;70.324;0.000;25.594;263.528;2.912;0.025;-0.007;1076.410;25.461;70.188;0.000;25.461;
26/08/26 21:29;0.000;0.000;3.158;-0.01;0.029;1076.410;25.693;70.324;0.000;25.693;263.528;2.809;-0.004;0.018;1076.410;25.301;70.188;0.000;25.301;
26/08/26 21:30;0.000;0.000;2.936;0.016;-0.002;1076.410;25.616;70.324;0.000;25.616;263.528;2.075;-0.036;0.045;1076.410;25.269;70.188;0.000;25.269;
26/08/26 21:31;0.000;0.000;2.453;0.024;0.029;1076.410;25.52;70.324;0.000;25.52;263.528;1.567;0.05;0.04;1076.410;25.397;70.188;0.000;25.397;
26/08/26 21:32;0.000;0.000;3.317;0.011;0.008;1076.410;25.246;70.324;0.000;25.246;263.528;2.944;0.048;0.043;1076.410;25.295;70.188;0.000;25.295;
26/08/26 21:33;0.000;0.000;1.819;-0.0;0.021;1076.410;25.576;70.324;0.000;25.576;263.528;1.22;0.016;0.027;1076.410;25.455;70.188;0.000;25.455;
26/08/26 21:34;0.000;0.000;2.862;0.02;0.025;1076.410;25.433;70.324;0.000;25.433;263.528;2.034;-0.001;-0.045;1076.410;25.371;70.188;0.000;25.371;
26/08/26 21:35;0.000;0.000;2.252;0.012;-0.023;1076.410;25.491;70.324;0.000;25.491;263.528;2.814;-0.041;0.038;1076.410;25.381;70.188;0.000;25.381;
26/08/26 21:36;0.000;0.000;3.485;-0.048;-0.013;1076.410;25.52;70.324;0.000;25.52;263.528;1.629;-0.022;0.041;1076.410;25.525;70.188;0.000;25.525;
26/08/26 21:37;0.000;0.000;2.662;0.034;0.03;1076.410;25.571;70.324;0.000;25.571;263.528;2.004;-0.039;0.049;1076.410;25.362;70.188;0.000;25.362;
26/08/26 21:38;0.000;0.000;2.003;0.048;-0.014;1076.410;25.811;70.324;0.000;25.811;263.528;2.855;0.049;0.011;1076.410;25.219;70.188;0.000;25.219;
26/08/26 21:39;0.000;0.000;1.952;-0.038;-0.018;1076.410;25.554;70.324;0.000;25.554;263.528;3.01;-0.024;0.002;1076.410;25.434;70.188;0.000;25.434;
26/08/26 21:40;0.000;0.000;2.936;0.007;0.012;1076.410;25.39;70.324;0.000;25.39;263.528;1.934;0.022;0.008;1076.410;25.306;70.188;0.000;25.306;
26/08/26 21:41;0.000;0.000;2.771;-0.003;-0.025;1076.410;25.361;70.324;0.000;25.361;263.528;1.838;0.007;-0.022;1076.410;25.401;70.188;0.000;25.401;
26/08/26 21:42;0.000;0.000;2.251;-0.023;0.044;1076.410;25.477;70.324;0.000;25.477;263.528;2.476;0.038;-0.02;1076.410;25.446;70.188;0.000;25.446;
26/08/26 21:43;0.000;0.000;2.623;0.004;0.003;1076.410;25.502;70.324;0.000;25.502;263.528;2.103;-0.016;-0.014;1076.410;25.404;70.188;0.000;25.404;
26/08/26 21:44;0.000;0.000;2.038;-0.03;0.041;1076.410;25.498;70.324;0.000;25.498;263.528;2.049;0.043;-0.044;1076.410;25.361;70.188;0.000;25.361;
26/08/26 21:45;0.000;0.000;2.538;0.005;0.047;1076.410;25.538;70.324;0.000;25.538;263.528;2.567;0.015;-0.03;1076.410;25.451;70.188;0.000;25.451;
26/08/26 21:46;0.000;0.000;2.3;-0.017;-0.015;1076.410;25.727;70.324;0.000;25.727;263.528;1.308;-0.046;-0.031;1076.410;25.489;70.188;0.000;25.489;
26/08/26 21:47;0.000;0.000;2.384;-0.008;0.001;1076.410;25.665;70.324;0.000;25.665;263.528;2.389;-0.014;0.044;1076.410;25.281;70.188;0.000;25.281;
26/08/26 21:48;0.000;0.000;2.241;0.03;0.004;1076.410;25.516;70.324;0.000;25.516;263.528;2.99;-0.023;-0.02;1076.410;25.325;70.188;0.000;25.325;
26/08/26 21:49;0.000;0.000;2.305;0.039;-0.01;1076.410;25.447;70.324;0.000;25.447;263.528;3.005;-0.046;0.049;1076.410;25.271;70.188;0.000;25.271;
26/08/26 21:50;0.000;0.000;2.154;0.04;-0.026;1076.410;25.569;70.324;0.000;25.569;263.528;1.462;-0.048;0.036;1076.410;25.358;70.188;0.000;25.358;
26/08/26 21:51;0.000;0.000;2.083;-0.04;-0.018;1076.410;25.499;70.324;0.000;25.499;263.528;2.754;-0.043;0.03;1076.410;25.208;70.188;0.000;25.208;
26/08/26 21:52;0.000;0.000;3.477;0.001;0.009;1076.410;25.474;70.324;0.000;25.474;263.528;3.484;-0.027;0.027;1076.410;25.183;70.188;0.000;25.183;
26/08/26 21:53;0.000;0.000;2.436;-0.004;-0.038;1076.410;25.639;70.324;0.000;25.639;263.528;2.347;0.0;0.024;1076.410;25.397;70.188;0.000;25.397;
26/08/26 21:54;0.000;0.000;2.658;-0.03;-0.006;1076.410;25.533;70.324;0.000;25.533;263.528;2.817;-0.011;0.008;1076.410;25.453;70.188;0.000;25.453;
26/08/26 21:55;0.000;0.000;2.73;-0.049;0.047;1076.410;25.657;70.324;0.000;25.657;263.528;2.733;-0.049;-0.008;1076.410;25.323;70.188;0.000;25.323;
26/08/26 21:56;0.000;0.000;3.099;0.016;-0.034;1076.410;25.533;70.324;0.000;25.533;263.528;2.208;-0.02;-0.044;1076.410;25.497;70.188;0.000;25.497;
26/08/26 21:57;0.000;0.000;1.919;-0.008;-0.006;1076.410;25.635;70.324;0.000;25.635;263.528;2.237;0.013;0.009;1076.410;25.402;70.188;0.000;25.402;
26/08/26 21:58;0.000;0.000;2.034;0.002;0.044;1076.410;25.361;70.324;0.000;25.361;263.528;1.954;-0.01;0.038;1076.410;25.445;70.188;0.000;25.445;
26/08/26 21:59;0.000;0.000;2.517;-0.034;0.003;1076.410;25.376;70.324;0.000;25.376;263.528;1.719;0.004;0.015;1076.410;25.41;70.188;0.000;25.41;
26/08/26 22:00;0.000;0.000;1.823;0.009;0.026;1076.410;25.605;70.324;0.000;25.605;263.528;2.73;0.039;0.021;1076.410;25.263;70.188;0.000;25.263;
26/08/26 22:01;0.000;0.000;3.31;-0.008;-0.047;1076.410;25.468;70.324;0.000;25.468;263.528;1.982;0.042;-0.004;1076.410;25.255;70.188;0.000;25.255;
26/08/26 22:02;0.000;0.000;3.522;-0.022;0.003;1076.410;25.256;70.324;0.000;25.256;263.528;2.611;0.035;-0.018;1076.410;25.252;70.188;0.000;25.252;
26/08/26 22:03;0.000;0.000;2.259;0.045;-0.027;1076.410;25.395;70.324;0.000;25.395;263.528;1.708;-0.008;0.023;1076.410;25.376;70.188;0.000;25.376;
26/08/26 22:04;0.000;0.000;2.751;-0.045;0.03;1076.410;25.595;70.324;0.000;25.595;263.528;1.88;0.046;-0.028;1076.410;25.365;70.188;0.000;25.365;
26/08/26 22:05;0.000;0.000;2.366;-0.003;-0.022;1076.410;25.346;70.324;0.000;25.346;263.528;2.831;0.049;0.008;1076.410;25.383;70.188;0.000;25.383;
26/08/26 22:06;0.000;0.000;1.885;0.023;-0.045;1076.410;25.543;70.324;0.000;25.543;263.528;2.642;0.036;-0.022;1076.410;25.467;70.188;0.000;25.467;
26/08/26 22:07;0.000;0.000;1.833;-0.047;0.007;1076.410;25.634;70.324;0.000;25.634;263.528;1.843;0.012;0.046;1076.410;25.333;70.188;0.000;25.333;
26/08/26 22:08;0.000;0.000;2.114;-0.038;0.043;1076.410;25.506;70.324;0.000;25.506;263.528;2.064;-0.049;-0.022;1076.410;25.53;70.188;0.000;25.53;
26/08/26 22:09;0.000;0.000;3.069;0.038;0.036;1076.410;25.574;70.324;0.000;25.574;263.528;2.9;0.013;-0.036;1076.410;25.48;70.188;0.000;25.48;
26/08/26 22:10;0.000;0.000;2.306;-0.047;0.033;1076.410;25.464;70.324;0.000;25.464;263.528;2.302;-0.015;0.031;1076.410;25.237;70.188;0.000;25.237;
26/08/26 22:11;0.000;0.000;2.481;0.049;0.006;1076.410;25.428;70.324;0.000;25.428;263.528;2.602;0.016;0.009;1076.410;25.405;70.188;0.000;25.405;
26/08/26 22:12;0.000;0.000;3.441;-0.014;-0.048;1076.410;25.464;70.324;0.000;25.464;263.528;2.496;-0.04;0.032;1076.410;25.193;70.188;0.000;25.193;
26/08/26 22:13;0.000;0.000;3.491;-0.037;0.027;1076.410;25.368;70.324;0.000;25.368;263.528;2.183;0.035;0.026;1076.410;25.366;70.188;0.000;25.366;
26/08/26 22:14;0.000;0.000;3.377;-0.014;-0.032;1076.410;25.421;70.324;0.000;25.421;263.528;2.49;0.009;0.002;1076.410;25.391;70.188;0.000;25.391;
26/08/26 22:15;0.000;0.000;3.282;-0.005;-0.0;1076.410;25.407;70.324;0.000;25.407;263.528;3.037;0.01;0.013;1076.410;25.349;70.188;0.000;25.349;
26/08/26 22:16;0.000;0.000;2.544;-0.028;0.045;1076.410;25.47;70.324;0.000;25.47;263.528;2.913;-0.013;0.037;1076.410;25.476;70.188;0.000;25.476;
26/08/26 22:17;0.000;0.000;2.365;-0.022;-0.043;1076.410;25.508;70.324;0.000;25.508;263.528;2.647;-0.026;0.02;1076.410;25.319;70.188;0.000;25.319;
26/08/26 22:18;0.000;0.000;3.654;-0.016;-0.028;1076.410;25.554;70.324;0.000;25.554;263.528;2.602;0.043;-0.025;1076.410;25.291;70.188;0.000;25.291;
26/08/26 22:19;0.000;0.000;2.759;0.005;-0.039;1076.410;25.564;70.324;0.000;25.564;263.528;2.421;-0.005;0.044;1076.410;25.211;70.188;0.000;25.211;
26/08/26 22:20;0.000;0.000;2.142;-0.036;-0.047;1076.410;25.343;70.324;0.000;25.343;263.528;2.0;0.025;0.047;1076.410;25.419;70.188;0.000;25.419;
26/08/26 22:21;0.000;0.000;2.628;0.015;0.043;1076.410;25.489;70.324;0.000;25.489;263.528;2.786;0.036;-0.025;1076.410;25.43;70.188;0.000;25.43;
26/08/26 22:22;0.000;0.000;2.377;0.008;0.013;1076.410;25.505;70.324;0.000;25.505;263.528;2.048;0.023;0.035;1076.410;25.339;70.188;0.000;25.339;
26/08/26 22:23;0.000;0.000;2.85;0.016;0.04;1076.410;25.558;70.324;0.000;25.558;263.528;2.537;-0.019;-0.017;1076.410;25.385;70.188;0.000;25.385;
26/08/26 22:24;0.000;0.000;2.669;-0.035;-0.019;1076.410;25.383;70.324;0.000;25.383;263.528;2.409;0.041;-0.05;1076.410;25.16;70.188;0.000;25.16;
26/08/26 22:25;0.000;0.000;2.246;-0.029;0.035;1076.410;25.49;70.324;0.000;25.49;263.528;3.672;0.046;-0.022;1076.410;25.5;70.188;0.000;25.5;
26/08/26 22:26;0.000;0.000;2.719;-0.007;0.007;1076.410;25.559;70.324;0.000;25.559;263.528;2.692;-0.003;0.017;1076.410;25.528;70.188;0.000;25.528;
26/08/26 22:27;0.000;0.000;1.668;0.025;-0.004;1076.410;25.581;70.324;0.000;25.581;263.528;2.999;-0.014;0.026;1076.410;25.458;70.188;0.000;25.458;
26/08/26 22:28;0.000;0.000;3.229;-0.047;0.009;1076.410;25.487;70.324;0.000;25.487;263.528;2.164;0.028;0.027;1076.410;25.539;70.188;0.000;25.539;
26/08/26 22:29;0.000;0.000;2.116;0.026;-0.023;1076.410;25.573;70.324;0.000;25.573;263.528;3.177;-0.019;0.017;1076.410;25.51;70.188;0.000;25.51;
26/08/26 22:30;0.000;0.000;2.962;0.037;-0.018;1076.410;25.54;70.324;0.000;25.54;263.528;2.539;0.029;0.038;1076.410;25.447;70.188;0.000;25.447;
26/08/26 22:31;0.000;0.000;2.988;0.011;0.042;1076.410;25.414;70.324;0.000;25.414;263.528;1.433;0.029;-0.021;1076.410;25.308;70.188;0.000;25.308;
26/08/26 22:32;0.000;0.000;2.12;-0.015;0.007;1076.410;25.404;70.324;0.000;25.404;263.528;2.624;-0.034;0.042;1076.410;25.563;70.188;0.000;25.563;
26/08/26 22:33;0.000;0.000;3.658;-0.019;0.016;1076.410;25.602;70.324;0.000;25.602;263.528;2.565;0.026;-0.012;1076.410;25.437;70.188;0.000;25.437;
26/08/26 22:34;0.000;0.000;1.992;0.017;0.019;1076.410;25.679;70.324;0.000;25.679;263.528;1.811;-0.049;0.014;1076.410;25.39;70.188;0.000;25.39;
26/08/26 22:35;0.000;0.000;2.451;-0.014;-0.047;1076.410;25.518;70.324;0.000;25.518;263.528;2.267;-0.036;-0.031;1076.410;25.466;70.188;0.000;25.466;
26/08/26 22:36;0.000;0.000;2.035;-0.004;-0.049;1076.410;25.7;70.324;0.000;25.7;263.528;1.341;0.019;0.042;1076.410;25.502;70.188;0.000;25.502;
26/08/26 22:37;0.000;0.000;2.746;-0.045;-0.011;1076.410;25.597;70.324;0.000;25.597;263.528;2.664;0.027;-0.047;1076.410;25.259;70.188;0.000;25.259;
26/08/26 22:38;0.000;0.000;2.405;0.023;-0.006;1076.410;25.343;70.324;0.000;25.343;263.528;2.781;0.036;0.003;1076.410;25.52;70.188;0.000;25.52;
26/08/26 22:39;0.000;0.000;3.153;-0.049;0.023;1076.410;25.55;70.324;0.000;25.55;263.528;1.803;-0.044;0.009;1076.410;25.489;70.188;0.000;25.489;
26/08/26 22:40;0.000;0.000;2.253;-0.023;-0.002;1076.410;25.554;70.324;0.000;25.554;263.528;2.311;-0.035;-0.042;1076.410;25.448;70.188;0.000;25.448;
26/08/26 22:41;0.000;0.000;2.675;-0.009;0.006;1076.410;25.611;70.324;0.000;25.611;263.528;2.197;-0.013;0.002;1076.410;25.304;70.188;0.000;25.304;
26/08/26 22:42;0.000;0.000;1.597;-0.023;0.042;1076.410;25.503;70.324;0.000;25.503;263.528;3.06;0.005;0.002;1076.410;25.323;70.188;0.000;25.323;
26/08/26 22:43;0.000;0.000;3.287;0.005;0.048;1076.410;25.298;70.324;0.000;25.298;263.528;2.773;0.019;0.027;1076.410;25.445;70.188;0.000;25.445;
26/08/26 22:44;0.000;0.000;1.891;-0.018;-0.041;1076.410;25.346;70.324;0.000;25.346;263.528;1.741;0.029;0.004;1076.410;25.313;70.188;0.000;25.313;
26/08/26 22:45;0.000;0.000;2.08;0.031;0.035;1076.410;25.33;70.324;0.000;25.33;263.528;1.845;0.037;0.014;1076.410;25.452;70.188;0.000;25.452;
26/08/26 22:46;0.000;0.000;2.189;-0.016;0.019;1076.410;25.419;70.324;0.000;25.419;263.528;1.569;-0.017;-0.039;1076.410;25.321;70.188;0.000;25.321;
26/08/26 22:47;0.000;0.000;2.43;-0.026;0.004;1076.410;25.478;70.324;0.000;25.478;263.528;2.379;-0.007;0.03;1076.410;25.336;70.188;0.000;25.336;
26/08/26 22:48;0.000;0.000;1.981;-0.013;-0.048;1076.410;25.396;70.324;0.000;25.396;263.528;2.784;-0.031;0.049;1076.410;25.409;70.188;0.000;25.409;
26/08/26 22:49;0.000;0.000;3.484;0.027;-0.05;1076.410;25.615;70.324;0.000;25.615;263.528;2.417;0.028;0.024;1076.410;25.541;70.188;0.000;25.541;
26/08/26 22:50;0.000;0.000;3.317;-0.035;0.048;1076.410;25.678;70.324;0.000;25.678;263.528;2.005;-0.018;0.036;1076.410;25.432;70.188;0.000;25.432;
26/08/26 22:51;0.000;0.000;2.579;-0.049;0.041;1076.410;25.404;70.324;0.000;25.404;263.528;2.811;-0.011;0.044;1076.410;25.483;70.188;0.000;25.483;
26/08/26 22:52;0.000;0.000;2.598;-0.023;-0.025;1076.410;25.492;70.324;0.000;25.492;263.528;1.861;-0.039;-0.009;1076.410;25.439;70.188;0.000;25.439;
26/08/26 22:53;0.000;0.000;2.288;0.003;-0.041;1076.410;25.548;70.324;0.000;25.548;263.528;1.797;0.033;0.042;1076.410;25.474;70.188;0.000;25.474;
26/08/26 22:54;0.000;0.000;2.431;-0.034;0.013;1076.410;25.647;70.324;0.000;25.647;263.528;2.752;0.026;-0.015;1076.410;25.522;70.188;0.000;25.522;
26/08/26 22:55;0.000;0.000;3.004;0.045;0.048;1076.410;25.564;70.324;0.000;25.564;263.528;1.714;-0.019;-0.042;1076.410;25.358;70.188;0.000;25.358;
26/08/26 22:56;0.000;0.000;2.63;0.017;0.016;1076.410;25.534;70.324;0.000;25.534;263.528;1.754;-0.044;0.039;1076.410;25.384;70.188;0.000;25.384;
26/08/26 22:57;0.000;0.000;2.204;0.023;0.011;1076.410;25.624;70.324;0.000;25.624;263.528;2.014;0.007;0.048;1076.410;25.287;70.188;0.000;25.287;
26/08/26 22:58;0.000;0.000;2.508;0.036;-0.028;1076.410;25.596;70.324;0.000;25.596;263.528;2.376;0.008;-0.047;1076.410;25.505;70.188;0.000;25.505;
26/08/26 22:59;0.000;0.000;2.926;0.006;0.039;1076.410;25.572;70.324;0.000;25.572;263.528;2.904;0.009;-0.01;1076.410;25.479;70.188;0.000;25.479;
26/08/26 23:00;0.000;0.000;2.274;-0.025;0.004;1076.410;25.482;70.324;0.000;25.482;263.528;2.519;0.033;-0.035;1076.410;25.412;70.188;0.000;25.412;
26/08/26 23:01;0.000;0.000;2.175;0.028;-0.01;1076.410;25.575;70.324;0.000;25.575;263.528;2.621;0.02;0.034;1076.410;25.355;70.188;0.000;25.355;
26/08/26 23:02;0.000;0.000;2.254;0.04;0.019;1076.410;25.492;70.324;0.000;25.492;263.528;2.388;-0.031;-0.042;1076.410;25.483;70.188;0.000;25.483;
26/08/26 23:03;0.000;0.000;2.968;0.02;0.041;1076.410;25.442;70.324;0.000;25.442;263.528;2.668;0.004;-0.02;1076.410;25.451;70.188;0.000;25.451;
26/08/26 23:04;0.000;0.000;2.819;-0.014;0.004;1076.410;25.388;70.324;0.000;25.388;263.528;3.028;0.022;-0.042;1076.410;25.36;70.188;0.000;25.36;
26/08/26 23:05;0.000;0.000;2.235;0.046;0.046;1076.410;25.683;70.324;0.000;25.683;263.528;1.638;0.049;-0.03;1076.410;25.392;70.188;0.000;25.392;
26/08/26 23:06;0.000;0.000;3.192;0.033;-0.005;1076.410;25.503;70.324;0.000;25.503;263.528;1.505;-0.018;0.006;1076.410;25.294;70.188;0.000;25.294;
26/08/26 23:07;0.000;0.000;2.641;0.048;-0.006;1076.410;25.453;70.324;0.000;25.453;263.528;2.38;0.047;0.039;1076.410;25.336;70.188;0.000;25.336;
26/08/26 23:08;0.000;0.000;2.913;-0.028;-0.047;1076.410;25.451;70.324;0.000;25.451;263.528;2.119;-0.048;0.001;1076.410;25.471;70.188;0.000;25.471;
26/08/26 23:09;0.000;0.000;3.17;-0.027;-0.007;1076.410;25.396;70.324;0.000;25.396;263.528;2.273;0.022;0.021;1076.410;25.528;70.188;0.000;25.528;
26/08/26 23:10;0.000;0.000;1.808;-0.004;0.047;1076.410;25.448;70.324;0.000;25.448;263.528;2.755;0.019;0.032;1076.410;25.397;70.188;0.000;25.397;
26/08/26 23:11;0.000;0.000;2.854;-0.041;-0.022;1076.410;25.568;70.324;0.000;25.568;263.528;1.307;0.048;-0.035;1076.410;25.25;70.188;0.000;25.25;
26/08/26 23:12;0.000;0.000;2.333;-0.047;-0.034;1076.410;25.328;70.324;0.000;25.328;263.528;2.535;-0.039;-0.016;1076.410;25.26;70.188;0.000;25.26;
26/08/26 23:13;0.000;0.000;1.174;0.042;-0.021;1076.410;25.453;70.324;0.000;25.453;263.528;2.026;-0.038;-0.035;1076.410;25.362;70.188;0.000;25.362;
26/08/26 23:14;0.000;0.000;2.064;-0.037;0.011;1076.410;25.641;70.324;0.000;25.641;263.528;1.653;0.043;0.043;1076.410;25.279;70.188;0.000;25.279;
26/08/26 23:15;0.000;0.000;2.076;-0.049;0.034;1076.410;25.514;70.324;0.000;25.514;263.528;1.732;0.004;0.032;1076.410;25.294;70.188;0.000;25.294;
26/08/26 23:16;0.000;0.000;2.763;0.038;0.014;1076.410;25.66;70.324;0.000;25.66;263.528;2.544;-0.003;-0.037;1076.410;25.372;70.188;0.000;25.372;
26/08/26 23:17;0.000;0.000;2.691;0.032;0.05;1076.410;25.625;70.324;0.000;25.625;263.528;3.146;-0.012;0.036;1076.410;25.424;70.188;0.000;25.424;
26/08/26 23:18;0.000;0.000;2.563;-0.008;-0.014;1076.410;25.268;70.324;0.000;25.268;263.528;3.229;-0.042;-0.044;1076.410;25.379;70.188;0.000;25.379;
26/08/26 23:19;0.000;0.000;3.153;0.045;-0.013;1076.410;25.501;70.324;0.000;25.501;263.528;3.358;0.036;0.003;1076.410;25.405;70.188;0.000;25.405;
26/08/26 23:20;0.000;0.000;3.089;-0.04;-0.027;1076.410;25.7;70.324;0.000;25.7;263.528;1.992;0.036;-0.007;1076.410;25.446;70.188;0.000;25.446;
26/08/26 23:21;0.000;0.000;2.586;-0.047;0.05;1076.410;25.564;70.324;0.000;25.564;263.528;1.912;0.033;-0.016;1076.410;25.224;70.188;0.000;25.224;
26/08/26 23:22;0.000;0.000;2.295;-0.016;-0.0;1076.410;25.501;70.324;0.000;25.501;263.528;2.73;0.038;-0.015;1076.410;25.315;70.188;0.000;25.315;
26/08/26 23:23;0.000;0.000;3.285;-0.019;-0.047;1076.410;25.482;70.324;0.000;25.482;263.528;2.556;0.021;0.039;1076.410;25.397;70.188;0.000;25.397;
26/08/26 23:24;0.000;0.000;3.02;0.003;0.027;1076.410;25.494;70.324;0.000;25.494;263.528;2.188;-0.027;0.031;1076.410;25.488;70.188;0.000;25.488;
26/08/26 23:25;0.000;0.000;2.127;0.017;0.029;1076.410;25.346;70.324;0.000;25.346;263.528;2.473;0.016;0.004;1076.410;25.5;70.188;0.000;25.5;
26/08/26 23:26;0.000;0.000;1.87;-0.027;0.039;1076.410;25.689;70.324;0.000;25.689;263.528;2.168;-0.032;0.031;1076.410;25.121;70.188;0.000;25.121;
26/08/26 23:27;0.000;0.000;3.057;-0.029;-0.002;1076.410;25.644;70.324;0.000;25.644;263.528;2.451;0.011;0.038;1076.410;25.421;70.188;0.000;25.421;
26/08/26 23:28;0.000;0.000;2.203;-0.031;-0.014;1076.410;25.632;70.324;0.000;25.632;263.528;2.927;0.01;0.022;1076.410;25.399;70.188;0.000;25.399;
26/08/26 23:29;0.000;0.000;2.274;-0.027;0.034;1076.410;25.642;70.324;0.000;25.642;263.528;2.493;0.029;0.021;1076.410;25.534;70.188;0.000;25.534;
26/08/26 23:30;0.000;0.000;2.315;0.038;-0.01;1076.410;25.539;70.324;0.000;25.539;263.528;1.176;-0.038;0.017;1076.410;25.399;70.188;0.000;25.399;
26/08/26 23:31;0.000;0.000;2.151;-0.047;0.009;1076.410;25.516;70.324;0.000;25.516;263.528;1.599;0.046;0.013;1076.410;25.271;70.188;0.000;25.271;
26/08/26 23:32;0.000;0.000;3.048;0.046;0.001;1076.410;25.463;70.324;0.000;25.463;263.528;2.411;-0.035;-0.017;1076.410;25.45;70.188;0.000;25.45;
26/08/26 23:33;0.000;0.000;2.435;0.005;-0.005;1076.410;25.51;70.324;0.000;25.51;263.528;2.975;0.009;-0.021;1076.410;25.297;70.188;0.000;25.297;
26/08/26 23:34;0.000;0.000;2.802;0.008;-0.035;1076.410;25.548;70.324;0.000;25.548;263.528;2.306;0.009;-0.011;1076.410;25.254;70.188;0.000;25.254;
26/08/26 23:35;0.000;0.000;2.624;0.001;-0.002;1076.410;25.662;70.324;0.000;25.662;263.528;2.582;0.003;0.018;1076.410;25.411;70.188;0.000;25.411;
26/08/26 23:36;0.000;0.000;2.06;-0.016;-0.031;1076.410;25.526;70.324;0.000;25.526;263.528;3.293;0.025;0.009;1076.410;25.227;70.188;0.000;25.227;
26/08/26 23:37;0.000;0.000;2.892;-0.043;-0.019;1076.410;25.571;70.324;0.000;25.571;263.528;2.733;-0.015;-0.046;1076.410;25.339;70.188;0.000;25.339;
26/08/26 23:38;0.000;0.000;1.465;-0.04;0.045;1076.410;25.339;70.324;0.000;25.339;263.528;2.544;-0.043;0.02;1076.410;25.421;70.188;0.000;25.421;
26/08/26 23:39;0.000;0.000;3.272;0.039;-0.01;1076.410;25.588;70.324;0.000;25.588;263.528;2.319;0.032;0.024;1076.410;25.463;70.188;0.000;25.463;
26/08/26 23:40;0.000;0.000;2.744;-0.008;0.041;1076.410;25.477;70.324;0.000;25.477;263.528;1.675;0.012;0.013;1076.410;25.321;70.188;0.000;25.321;
26/08/26 23:41;0.000;0.000;2.13;-0.015;-0.048;1076.410;25.512;70.324;0.000;25.512;263.528;2.108;-0.045;0.027;1076.410;25.506;70.188;0.000;25.506;
26/08/26 23:42;0.000;0.000;2.505;0.002;-0.026;1076.410;25.385;70.324;0.000;25.385;263.528;2.67;0.019;0.028;1076.410;25.336;70.188;0.000;25.336;
26/08/26 23:43;0.000;0.000;2.6;0.016;-0.044;1076.410;25.552;70.324;0.000;25.552;263.528;2.668;0.024;-0.046;1076.410;25.251;70.188;0.000;25.251;
26/08/26 23:44;0.000;0.000;1.797;-0.006;-0.036;1076.410;25.34;70.324;0.000;25.34;263.528;2.757;0.013;-0.04;1076.410;25.235;70.188;0.000;25.235;
26/08/26 23:45;0.000;0.000;2.55;-0.009;0.029;1076.410;25.476;70.324;0.000;25.476;263.528;2.235;0.012;0.05;1076.410;25.282;70.188;0.000;25.282;
26/08/26 23:46;0.000;0.000;2.151;-0.035;0.028;1076.410;25.645;70.324;0.000;25.645;263.528;2.09;-0.021;0.006;1076.410;25.284;70.188;0.000;25.284;
26/08/26 23:47;0.000;0.000;3.24;-0.041;0.018;1076.410;25.547;70.324;0.000;25.547;263.528;2.836;-0.05;-0.04;1076.410;25.558;70.188;0.000;25.558;
26/08/26 23:48;0.000;0.000;2.504;0.042;0.034;1076.410;25.695;70.324;0.000;25.695;263.528;2.586;-0.033;0.001;1076.410;25.387;70.188;0.000;25.387;
